id,date,lon,lat
NSBS-Lucy-14,2014-11-07 10:37:31,-63.49997,43.3919
NSBS-Lucy-14,2014-09-01 17:15:26,-63.23715,44.2133
NSBS-Lucy-14,2014-09-11 19:46:23,-63.20632,44.18508
NSBS-Lucy-14,2014-09-11 20:00:10,-63.20632,44.18508
NSBS-Lucy-14,2014-11-06 11:18:27,-63.49996,43.06054
NSBS-Lucy-14,2014-09-11 19:34:32,-63.21268,44.19071
NSBS-Lucy-14,2014-08-25 18:01:05,-63.47511,44.42628
NSBS-Lucy-14,2014-08-25 23:39:19,-63.47511,44.42628
NSBS-Lucy-14,2014-08-25 19:01:24,-63.47511,44.42628
NSBS-Lucy-14,2014-11-06 00:32:52,-63.50005,43.04632
NSBS-Lucy-14,2014-08-23 19:29:06,-63.44875,44.403
NSBS-Lucy-14,2014-09-30 10:52:29,-63.33237,44.29906
NSBS-Lucy-14,2014-09-11 19:23:46,-63.21911,44.19641
NSBS-Lucy-14,2014-08-23 00:00:00,-63.21849,44.21009
NSBS-Lucy-14,2014-09-19 22:01:33,-63.24336,44.21905
NSBS-Lucy-14,2014-09-19 21:01:04,-63.24336,44.21905
NSBS-Lucy-14,2014-11-06 11:47:32,-63.50005,43.07501
NSBS-Lucy-14,2014-11-06 12:00:16,-63.50005,43.07501
NSBS-Lucy-14,2014-09-04 00:04:13,-63.38422,44.34509
NSBS-Lucy-14,2014-09-03 00:16:07,-63.33237,44.29906
NSBS-Lucy-14,2014-09-03 00:48:23,-63.33867,44.30479
NSBS-Lucy-14,2014-09-03 01:00:27,-63.33867,44.30479
NSBS-Lucy-14,2014-09-14 17:01:59,-63.3713,44.33408
NSBS-Lucy-14,2014-09-14 16:28:36,-63.3713,44.33408
NSBS-Lucy-14,2014-09-14 18:01:01,-63.3713,44.33408
NSBS-Lucy-14,2014-11-06 13:06:18,-63.50001,43.09654
NSBS-Lucy-14,2014-09-06 07:34:56,-63.28784,44.25865
NSBS-Lucy-14,2014-09-06 08:00:06,-63.28784,44.25865
NSBS-Lucy-14,2014-09-03 00:01:15,-63.32598,44.29311
NSBS-Lucy-14,2014-08-25 03:01:39,-63.41014,44.36843
NSBS-Lucy-14,2014-08-25 02:25:05,-63.41014,44.36843
