"id","date","lc","lon","lat"
"160424_2014_141195",2014-09-10 10:15:00,"B",-68.831,39.957
"160424_2014_141195",2014-09-10 10:44:00,"B",-68.779,39.92
"160424_2014_141195",2014-09-11 01:44:00,"B",-68.665,39.842
"160424_2014_141195",2014-09-11 06:09:00,"B",-68.679,39.829
"160424_2014_141195",2014-09-11 08:22:00,"B",-68.516,39.856
"160424_2014_141195",2014-09-11 14:58:00,"B",-67.859,39.846
"160424_2014_141195",2014-09-11 19:55:00,"B",-67.869,39.924
"160424_2014_141195",2014-09-12 09:11:00,"B",-67.49,39.844
"160424_2014_141195",2014-09-12 09:42:00,"B",-67.88,39.908
"160424_2014_141195",2014-09-12 13:51:00,"A",-67.357,39.799
"160424_2014_141195",2014-09-12 21:54:00,"B",-67.099,39.61
"160424_2014_141195",2014-09-13 05:43:00,"0",-67.118,39.488
"160424_2014_141195",2014-09-13 20:01:00,"B",-66.589,39.292
"160424_2014_141195",2014-09-13 21:47:00,"B",-66.881,39.289
"160424_2014_141195",2014-09-14 13:07:00,"B",-67.345,39.011
"160424_2014_141195",2014-09-14 14:01:00,"B",-67.188,38.957
"160424_2014_141195",2014-09-14 18:42:00,"B",-67.146,38.889
